-0.54766,2.4713,1.3415,-4.7112,-0.30964,-0.16484
-0.55529,2.5634,1.2605,-4.7161,-0.31427,-0.17293
-0.56142,2.6544,1.1695,-4.71,-0.31802,-0.18062
-0.56626,2.7444,1.0687,-4.6932,-0.32098,-0.18796
-0.56996,2.8338,0.95853,-4.6663,-0.32326,-0.19499
-0.57265,2.9227,0.83898,-4.6297,-0.32492,-0.20174
-0.57441,3.0116,0.71008,-4.5838,-0.32602,-0.20823
-0.57532,3.1008,0.57181,-4.5288,-0.32657,-0.21449
-0.57539,3.1907,0.42424,-4.4652,-0.32659,-0.22054
-0.57461,3.2814,0.26791,-4.3936,-0.32606,-0.22641
-0.57295,3.3727,0.10418,-4.3151,-0.32496,-0.23212
-0.57036,3.4639,-0.064224,-4.2318,-0.32324,-0.2377
-0.56682,3.5536,-0.23308,-4.1465,-0.3209,-0.24322
-0.56235,3.6405,-0.39748,-4.0624,-0.31792,-0.24871
-0.55701,3.723,-0.5535,-3.9823,-0.31435,-0.25421
-0.55089,3.8007,-0.69922,-3.9075,-0.31023,-0.25973
-0.54403,3.8737,-0.83459,-3.8382,-0.30558,-0.26526
-0.53647,3.9424,-0.96059,-3.7738,-0.30043,-0.27081
-0.52821,4.0072,-1.0785,-3.7136,-0.29476,-0.27634
-0.51923,4.0688,-1.1897,-3.6568,-0.28856,-0.28186
-0.50948,4.1275,-1.2951,-3.6027,-0.28179,-0.28734
-0.49893,4.1837,-1.396,-3.5508,-0.2744,-0.29279
-0.48749,4.2377,-1.493,-3.5005,-0.26635,-0.29819
-0.47509,4.2899,-1.5868,-3.4514,-0.25755,-0.30355
-0.46164,4.3403,-1.6781,-3.4032,-0.24795,-0.30887
-0.44702,4.3892,-1.7674,-3.3554,-0.23744,-0.31416
-0.4311,4.4367,-1.855,-3.3079,-0.22593,-0.31942
-0.41376,4.483,-1.9414,-3.2604,-0.2133,-0.32467
-0.39483,4.5281,-2.0269,-3.2127,-0.19942,-0.32993
-0.37414,4.5724,-2.1116,-3.1647,-0.18415,-0.33522
-0.35148,4.6157,-2.196,-3.1162,-0.16733,-0.3406
-0.32666,4.6584,-2.2802,-3.0672,-0.14878,-0.3461
-0.29944,4.7005,-2.3643,-3.0177,-0.12831,-0.3518
-0.26962,4.7421,-2.4485,-2.9675,-0.10575,-0.35778
-0.237,4.7835,-2.5329,-2.9169,-0.08092,-0.36416
-0.20147,4.8249,-2.6177,-2.8659,-0.053707,-0.37108
-0.16302,4.8664,-2.7027,-2.8147,-0.024082,-0.3787
-0.12185,4.9084,-2.788,-2.7634,0.007831,-0.38719
-0.078397,4.9509,-2.8737,-2.7124,0.0417,-0.39672
-0.033436,4.9941,-2.9597,-2.6617,0.076943,-0.40743
0.011996,5.0381,-3.046,-2.6113,0.11275,-0.41936
0.056725,5.0828,-3.1327,-2.5613,0.14819,-0.43246
0.099632,5.1283,-3.2199,-2.5114,0.18236,-0.44654
0.13984,5.1745,-3.3077,-2.4616,0.21454,-0.46137
0.1768,5.2214,-3.3963,-2.4117,0.24425,-0.47667
0.21029,5.2692,-3.4858,-2.3618,0.27129,-0.49219
0.24032,5.318,-3.5765,-2.3118,0.29564,-0.50772
0.26705,5.368,-3.6684,-2.2616,0.3174,-0.5231
0.29074,5.4193,-3.762,-2.2111,0.33675,-0.53824
0.31167,5.4721,-3.8573,-2.1603,0.35391,-0.55307
0.33014,5.5264,-3.9548,-2.109,0.3691,-0.56757
0.34642,5.5825,-4.0549,-2.0569,0.38252,-0.58172
0.36075,5.6404,-4.1579,-2.0036,0.39436,-0.59552
0.37336,5.7004,-4.2644,-1.9489,0.4048,-0.609
0.38443,5.7624,-4.375,-1.8923,0.41399,-0.62216
0.39412,5.8269,-4.4904,-1.8333,0.42204,-0.63503
0.40258,5.8939,-4.6113,-1.7713,0.42906,-0.64764
0.40991,5.9638,-4.7387,-1.7058,0.43515,-0.66001
0.4162,6.037,-4.8737,-1.6358,0.44035,-0.67214
0.4215,6.1141,-5.0179,-1.5607,0.44473,-0.68406
0.42585,6.1955,-5.1728,-1.4791,0.4483,-0.69577
0.42924,6.2822,-5.3407,-1.3898,0.45104,-0.70728
0.43163,6.3753,-5.5244,-1.2911,0.45291,-0.71857
0.4329,6.4758,-5.727,-1.181,0.4538,-0.72959
0.43286,6.5854,-5.9521,-1.0576,0.45353,-0.74026
0.4312,6.7051,-6.2022,-0.91947,0.4518,-0.75043
0.42746,6.8341,-6.4748,-0.76867,0.4482,-0.75984
0.42125,6.968,-6.7569,-0.61398,0.44234,-0.76817
0.41243,7.099,-7.0265,-0.4699,0.4341,-0.77527
0.40115,7.2222,-7.2689,-0.34615,0.4236,-0.78126
0.38742,7.3379,-7.483,-0.24369,0.41083,-0.78639
0.37092,7.4484,-7.6732,-0.1603,0.39551,-0.79084
0.3511,7.5559,-7.8436,-0.093979,0.37714,-0.7947
0.32721,7.6624,-7.9973,-0.043603,0.35501,-0.798
0.29828,7.7695,-8.1361,-0.0088321,0.32824,-0.80077
0.26326,7.8784,-8.2609,0.010067,0.29584,-0.80307
0.22129,7.9903,-8.3722,0.012407,0.25702,-0.80505
0.17227,8.1058,-8.4697,-0.002689,0.21168,-0.80704
0.11771,8.2251,-8.5527,-0.035936,0.16118,-0.80958
0.061288,8.3475,-8.6204,-0.087448,0.1089,-0.8133
0.0079421,8.4718,-8.6724,-0.15647,0.059403,-0.81862
-0.038288,8.5966,-8.7088,-0.24158,0.016419,-0.82549
-0.075687,8.7206,-8.7299,-0.34106,-0.018451,-0.83346
-0.10452,8.8429,-8.7365,-0.45328,-0.045427,-0.84203
-0.12596,8.9624,-8.7291,-0.57667,-0.065592,-0.85082
-0.14141,9.0781,-8.7084,-0.70971,-0.080207,-0.85957
-0.15211,9.1889,-8.6749,-0.85088,-0.090421,-0.86811
-0.15911,9.2937,-8.6291,-0.99861,-0.097204,-0.87636
-0.1633,9.3914,-8.5715,-1.1513,-0.10137,-0.88431
-0.16543,9.4808,-8.5025,-1.3072,-0.10361,-0.89197
-0.16616,9.5609,-8.4226,-1.4649,-0.10455,-0.8994
-0.16605,9.6307,-8.3323,-1.6229,-0.10471,-0.90667
-0.16559,9.6896,-8.232,-1.7799,-0.10453,-0.91388
-0.16514,9.7372,-8.1222,-1.9352,-0.10436,-0.92112
-0.16493,9.7732,-8.0029,-2.0883,-0.10442,-0.92847
-0.16507,9.7977,-7.8743,-2.2391,-0.10481,-0.93599
-0.16558,9.8109,-7.7361,-2.388,-0.10555,-0.94374
-0.16642,9.813,-7.5876,-2.5356,-0.1066,-0.95175
-0.16751,9.8041,-7.428,-2.6832,-0.10788,-0.96007
-0.16874,9.7844,-7.2557,-2.8323,-0.1093,-0.96874
-0.17,9.7536,-7.0688,-2.9846,-0.11076,-0.9778
-0.17117,9.7115,-6.8645,-3.1424,-0.11213,-0.98733
-0.17209,9.6577,-6.6398,-3.3082,-0.11326,-0.99744
-0.17252,9.592,-6.3928,-3.4838,-0.11394,-1.0083
-0.17214,9.5158,-6.125,-3.6687,-0.11386,-1.0202
-0.17058,9.434,-5.8471,-3.8568,-0.11266,-1.0332
-0.1676,9.3545,-5.5778,-4.0374,-0.1101,-1.0474
-0.16327,9.2832,-5.3305,-4.2034,-0.10626,-1.0624
-0.15778,9.2212,-5.1064,-4.3549,-0.10128,-1.0779
-0.15124,9.1673,-4.9011,-4.4955,-0.095294,-1.0936
-0.1437,9.1203,-4.7101,-4.6285,-0.088319,-1.1095
-0.13514,9.0789,-4.5296,-4.7567,-0.080341,-1.1255
-0.12554,9.0426,-4.3569,-4.8821,-0.071326,-1.1415
-0.11487,9.0109,-4.1896,-5.0066,-0.061247,-1.1575
-0.10314,8.9835,-4.0262,-5.1317,-0.050107,-1.1735
-0.090416,8.9604,-3.865,-5.2589,-0.037972,-1.1894
-0.076873,8.9415,-3.7048,-5.3895,-0.025004,-1.2051
-0.062793,8.9267,-3.5446,-5.5244,-0.011481,-1.2207
-0.048576,8.9156,-3.3833,-5.6644,0.0022051,-1.236
-0.034673,8.9074,-3.2205,-5.8094,0.015604,-1.2509
-0.021478,8.9007,-3.0557,-5.9583,0.028327,-1.2653
-0.0091811,8.8932,-2.8889,-6.1091,0.040178,-1.2791
0.0023066,8.8823,-2.7202,-6.2591,0.051242,-1.2922
0.01332,8.8656,-2.5496,-6.4058,0.061846,-1.3045
0.024331,8.8412,-2.3765,-6.5479,0.072458,-1.3163
0.035856,8.8084,-2.2,-6.6856,0.083588,-1.3276
0.048424,8.7669,-2.0186,-6.82,0.095764,-1.3384
0.062599,8.7168,-1.8303,-6.9529,0.10955,-1.349
0.079035,8.6579,-1.6327,-7.0866,0.12559,-1.3592
0.098557,8.5899,-1.423,-7.2237,0.14471,-1.3692
0.12228,8.5121,-1.1972,-7.3673,0.16804,-1.3789
0.15182,8.4229,-0.9502,-7.521,0.19717,-1.3885
0.18953,8.3201,-0.67479,-7.6897,0.23446,-1.3978
0.23895,8.2001,-0.36117,-7.8799,0.28345,-1.4069
0.30488,8.0589,0.0019712,-8.0986,0.34895,-1.4159
0.39092,7.8966,0.41601,-8.3472,0.43454,-1.4251
0.48829,7.7317,0.83653,-8.5991,0.53145,-1.4352
0.57301,7.5949,1.1916,-8.8123,0.61577,-1.4461
0.63899,7.486,1.4844,-8.9903,0.68138,-1.4574
0.6913,7.396,1.7381,-9.1475,0.73334,-1.4686
0.73419,7.3195,1.9665,-9.2924,0.77591,-1.4796
0.77044,7.2536,2.1776,-9.4303,0.81184,-1.4904
0.80184,7.1968,2.3766,-9.565,0.84294,-1.5011
0.82967,7.1483,2.5671,-9.699,0.87046,-1.5116
0.85488,7.1075,2.7516,-9.8344,0.89537,-1.522
0.87827,7.0737,2.9322,-9.9726,0.91846,-1.5324
0.90054,7.0461,3.1102,-10.114,0.94044,-1.5428
0.9223,7.0229,3.2863,-10.257,0.96191,-1.5532
0.9439,7.0018,3.4607,-10.4,0.9832,-1.5634
0.96531,6.9803,3.6335,-10.541,1.0043,-1.5735
0.98612,6.9566,3.805,-10.679,1.0248,-1.5834
1.0058,6.9294,3.9759,-10.811,1.0441,-1.5931
1.0237,6.8983,4.1471,-10.94,1.0617,-1.6026
1.0399,6.8629,4.3199,-11.067,1.0775,-1.6119
1.0541,6.8233,4.4958,-11.192,1.0914,-1.6211
1.0665,6.7794,4.6762,-11.318,1.1034,-1.6302
1.0773,6.7308,4.863,-11.445,1.1139,-1.6391
1.0867,6.6772,5.0586,-11.576,1.1229,-1.648
1.0947,6.6179,5.2655,-11.713,1.1306,-1.6568
1.1016,6.5521,5.487,-11.858,1.1372,-1.6655
1.1074,6.4786,5.727,-12.014,1.1426,-1.6741
1.1121,6.3962,5.9896,-12.185,1.1469,-1.6826
1.1154,6.3046,6.2767,-12.371,1.15,-1.6909
1.1172,6.2069,6.5821,-12.571,1.1515,-1.699
1.1173,6.1115,6.8852,-12.772,1.1514,-1.7067
1.1157,6.0285,7.1619,-12.961,1.1497,-1.7143
1.1131,5.9614,7.4057,-13.133,1.1469,-1.7217
1.1098,5.909,7.6225,-13.294,1.1435,-1.729
1.1061,5.8694,7.8192,-13.448,1.1397,-1.7363
1.102,5.8415,8.0008,-13.598,1.1355,-1.7436
1.0977,5.825,8.1708,-13.749,1.1312,-1.7508
1.0935,5.8198,8.3319,-13.902,1.127,-1.7579
1.0896,5.8262,8.4857,-14.06,1.123,-1.7649
1.0862,5.8447,8.6337,-14.225,1.1196,-1.7718
1.0838,5.8759,8.7766,-14.396,1.117,-1.7784
1.0825,5.9199,8.9151,-14.577,1.1156,-1.7848
1.0826,5.9768,9.0497,-14.766,1.1156,-1.7909
1.0841,6.0458,9.1807,-14.963,1.1168,-1.7969
1.0866,6.1253,9.3081,-15.167,1.119,-1.8028
1.0899,6.2131,9.4323,-15.375,1.122,-1.8089
1.0934,6.3064,9.5536,-15.585,1.1252,-1.8152
1.097,6.402,9.6728,-15.794,1.1285,-1.8219
1.1005,6.4971,9.7905,-16,1.1315,-1.829
1.1037,6.5892,9.9081,-16.202,1.1343,-1.8366
1.1067,6.6761,10.027,-16.399,1.1369,-1.8445
1.1096,6.7562,10.147,-16.59,1.1395,-1.8526
1.1126,6.8283,10.271,-16.776,1.1421,-1.8609
1.1159,6.8916,10.399,-16.957,1.1449,-1.8693
1.1195,6.9453,10.532,-17.134,1.148,-1.8776
1.1235,6.9891,10.672,-17.307,1.1515,-1.8858
1.1279,7.0227,10.819,-17.477,1.1553,-1.8937
1.1325,7.0461,10.975,-17.645,1.1593,-1.9015
1.1374,7.0591,11.141,-17.814,1.1636,-1.909
1.1424,7.0615,11.32,-17.985,1.168,-1.9163
1.1475,7.053,11.514,-18.16,1.1724,-1.9233
1.1527,7.0328,11.726,-18.342,1.177,-1.93
1.158,7.0003,11.96,-18.534,1.1815,-1.9364
1.1631,6.9544,12.221,-18.741,1.186,-1.9424
1.1679,6.895,12.512,-18.965,1.1901,-1.9481
1.1718,6.8253,12.829,-19.206,1.1934,-1.9534
1.1738,6.7554,13.149,-19.452,1.1952,-1.9588
1.1735,6.6998,13.439,-19.684,1.1949,-1.9644
1.1709,6.6645,13.689,-19.897,1.1925,-1.9707
1.1665,6.6489,13.906,-20.097,1.1884,-1.9775
1.1603,6.651,14.095,-20.288,1.1829,-1.9849
1.1524,6.6696,14.264,-20.475,1.1758,-1.993
1.1427,6.7042,14.415,-20.66,1.1671,-2.0017
1.131,6.7543,14.55,-20.844,1.1567,-2.0113
1.117,6.8195,14.67,-21.029,1.1441,-2.022
1.1001,6.8994,14.777,-21.214,1.129,-2.0339
1.0794,6.9931,14.869,-21.398,1.1105,-2.0475
1.0541,7.0996,14.946,-21.581,1.0879,-2.0631
1.0225,7.2175,15.009,-21.759,1.0597,-2.0816
0.98282,7.3455,15.057,-21.931,1.0244,-2.1034
0.93312,7.4818,15.088,-22.094,0.98027,-2.1294
0.87169,7.6248,15.103,-22.247,0.92585,-2.1602
0.79885,7.7726,15.099,-22.386,0.8615,-2.1951
0.71927,7.9219,15.078,-22.508,0.79143,-2.2319
0.64246,8.0688,15.037,-22.609,0.724,-2.2665
0.57771,8.2098,14.98,-22.687,0.66731,-2.2955
0.52841,8.3432,14.907,-22.743,0.6242,-2.3181
0.49283,8.4687,14.821,-22.777,0.59306,-2.3357
0.46767,8.5869,14.723,-22.794,0.57098,-2.3495
0.45001,8.6984,14.614,-22.793,0.55538,-2.3609
0.43765,8.8043,14.496,-22.776,0.54437,-2.3705
0.42909,8.9054,14.367,-22.746,0.53662,-2.379
0.42329,9.0027,14.23,-22.702,0.53123,-2.3866
0.41954,9.0972,14.084,-22.647,0.5276,-2.3937
0.41737,9.19,13.928,-22.582,0.52531,-2.4004
0.41646,9.282,13.763,-22.505,0.52409,-2.4067
0.41662,9.3745,13.586,-22.418,0.52378,-2.4129
0.41774,9.4686,13.397,-22.32,0.52428,-2.4189
0.41983,9.5655,13.194,-22.209,0.52558,-2.4248
0.42293,9.6664,12.974,-22.086,0.52773,-2.4308
0.42724,9.7723,12.735,-21.95,0.53088,-2.4369
0.433,9.8826,12.481,-21.8,0.53522,-2.4432
0.44047,9.9945,12.219,-21.644,0.54095,-2.4497
0.44972,10.102,11.964,-21.49,0.54812,-2.4566
0.46059,10.201,11.73,-21.347,0.55659,-2.4636
0.47291,10.29,11.519,-21.216,0.5662,-2.4704
0.48666,10.37,11.327,-21.096,0.57692,-2.4768
0.50191,10.443,11.15,-20.983,0.5888,-2.4827
0.51883,10.511,10.984,-20.876,0.60196,-2.4879
0.53767,10.573,10.827,-20.773,0.61657,-2.4922
0.55872,10.631,10.677,-20.671,0.63287,-2.4954
0.58236,10.685,10.531,-20.571,0.6511,-2.4972
0.60905,10.735,10.389,-20.47,0.67162,-2.4974
0.63933,10.782,10.25,-20.369,0.69481,-2.4956
0.67387,10.826,10.112,-20.267,0.72116,-2.4913
0.71346,10.867,9.9752,-20.163,0.75122,-2.4839
0.75894,10.905,9.839,-20.057,0.78559,-2.4727
0.81115,10.942,9.7029,-19.95,0.82484,-2.4571
0.87053,10.977,9.5668,-19.842,0.86925,-2.4362
0.93658,11.013,9.4306,-19.734,0.91836,-2.4099
1.007,11.048,9.2944,-19.626,0.97042,-2.3788
1.0778,11.084,9.1582,-19.519,1.0223,-2.3449
1.1443,11.119,9.0219,-19.412,1.0707,-2.3109
1.2035,11.155,8.8855,-19.304,1.1134,-2.279
1.2546,11.192,8.7489,-19.198,1.1497,-2.2503
1.2981,11.231,8.6121,-19.093,1.1803,-2.2249
1.3351,11.273,8.4747,-18.991,1.2059,-2.2025
1.3668,11.317,8.3363,-18.89,1.2275,-2.1829
1.394,11.365,8.1964,-18.791,1.2457,-2.1655
1.4176,11.417,8.0541,-18.694,1.2612,-2.15
1.4383,11.472,7.9085,-18.597,1.2745,-2.1361
1.4564,11.53,7.7587,-18.499,1.2859,-2.1235
1.4725,11.593,7.6032,-18.4,1.2957,-2.1121
1.4868,11.661,7.4407,-18.299,1.3043,-2.1017
1.4996,11.733,7.2691,-18.193,1.3117,-2.092
1.511,11.811,7.0863,-18.082,1.3181,-2.0832
1.5213,11.896,6.8895,-17.964,1.3237,-2.0749
1.5303,11.988,6.6757,-17.837,1.3285,-2.0674
1.5382,12.089,6.4426,-17.7,1.3324,-2.0605
1.5448,12.198,6.1908,-17.552,1.3353,-2.0544
1.5497,12.312,5.9275,-17.399,1.3372,-2.0494
1.5527,12.427,5.668,-17.249,1.3378,-2.0456
1.5539,12.536,5.4263,-17.112,1.3372,-2.0431
1.5537,12.639,5.2066,-16.991,1.3356,-2.0417
1.5521,12.737,5.0066,-16.885,1.3331,-2.0413
1.5493,12.831,4.8227,-16.79,1.3299,-2.0418
1.5453,12.924,4.6519,-16.707,1.3258,-2.0433
1.5398,13.017,4.492,-16.635,1.3209,-2.0458
1.5327,13.11,4.3416,-16.573,1.3149,-2.0497
1.5235,13.205,4.1997,-16.521,1.3076,-2.0551
1.5117,13.304,4.0659,-16.481,1.2987,-2.0625
1.4964,13.407,3.9399,-16.452,1.2877,-2.0727
1.4764,13.515,3.8216,-16.437,1.2738,-2.0864
1.4499,13.629,3.7113,-16.435,1.256,-2.1051
1.4145,13.751,3.6091,-16.449,1.2328,-2.1306
1.3667,13.881,3.5149,-16.479,1.2021,-2.1655
1.302,14.021,3.4289,-16.526,1.1615,-2.2131
1.2164,14.17,3.3508,-16.591,1.1087,-2.2761
1.1115,14.33,3.281,-16.672,1.0449,-2.3526
1.0024,14.493,3.2198,-16.767,0.97923,-2.4304
0.91174,14.655,3.1669,-16.868,0.92488,-2.4925
0.8482,14.811,3.1198,-16.97,0.88647,-2.5337
0.80706,14.962,3.0764,-17.071,0.86097,-2.5587
0.7817,15.108,3.0347,-17.169,0.84445,-2.5728
0.76731,15.249,2.9936,-17.264,0.8341,-2.5797
0.76087,15.386,2.9521,-17.355,0.82815,-2.5814
0.76052,15.518,2.9095,-17.44,0.82553,-2.5793
0.76512,15.646,2.8652,-17.519,0.82558,-2.5739
0.77403,15.77,2.8187,-17.592,0.8279,-2.5658
0.78688,15.889,2.7697,-17.658,0.83228,-2.5552
0.80354,16.003,2.7179,-17.716,0.83861,-2.542
0.82404,16.113,2.6631,-17.768,0.84686,-2.5262
0.84852,16.219,2.605,-17.812,0.8571,-2.5076
0.87719,16.321,2.5437,-17.849,0.86939,-2.4858
0.91033,16.419,2.479,-17.879,0.88384,-2.4607
0.94821,16.513,2.4111,-17.902,0.90057,-2.4319
0.99103,16.604,2.3398,-17.918,0.91963,-2.399
1.0388,16.692,2.2652,-17.929,0.94103,-2.3618
1.0913,16.777,2.1873,-17.934,0.96458,-2.3202
1.1477,16.86,2.1062,-17.934,0.98992,-2.2747
1.2069,16.941,2.0218,-17.928,1.0164,-2.2259
1.2672,17.02,1.9341,-17.918,1.0433,-2.1749
1.3268,17.097,1.8432,-17.903,1.0696,-2.1232
1.3839,17.174,1.749,-17.883,1.0946,-2.0721
1.4373,17.249,1.6516,-17.859,1.1175,-2.0229
1.4861,17.323,1.5509,-17.831,1.138,-1.9765
1.5302,17.398,1.4465,-17.8,1.156,-1.9331
1.5696,17.472,1.3382,-17.764,1.1716,-1.8929
1.6045,17.547,1.2255,-17.725,1.185,-1.8559
1.6355,17.624,1.1077,-17.682,1.1963,-1.8217
1.663,17.702,0.98415,-17.634,1.2057,-1.7901
1.6875,17.782,0.85374,-17.582,1.2136,-1.7607
1.7092,17.865,0.71537,-17.525,1.2202,-1.7335
1.7286,17.951,0.56777,-17.461,1.2255,-1.708
1.746,18.042,0.40965,-17.392,1.2298,-1.6841
1.7614,18.137,0.24011,-17.316,1.2331,-1.6616
1.7749,18.237,0.059276,-17.233,1.2355,-1.6406
1.7868,18.341,-0.13064,-17.145,1.237,-1.6211
1.7968,18.447,-0.32453,-17.056,1.2376,-1.6029
1.8051,18.554,-0.51537,-16.97,1.2374,-1.5862
1.8118,18.659,-0.69698,-16.891,1.2363,-1.5709
1.8171,18.762,-0.86617,-16.823,1.2346,-1.5567
1.8212,18.863,-1.0223,-16.766,1.2323,-1.5435
1.8242,18.963,-1.1659,-16.719,1.2295,-1.5313
1.8261,19.063,-1.2979,-16.684,1.2261,-1.52
1.8271,19.162,-1.4188,-16.66,1.2223,-1.5096
1.8268,19.263,-1.5292,-16.648,1.2179,-1.5001
1.8254,19.366,-1.6289,-16.648,1.213,-1.4917
1.8225,19.47,-1.718,-16.661,1.2073,-1.4845
1.818,19.578,-1.796,-16.687,1.201,-1.4788
1.8115,19.688,-1.8622,-16.728,1.1937,-1.4747
1.8027,19.8,-1.916,-16.784,1.1854,-1.4725
1.7912,19.916,-1.9565,-16.855,1.1758,-1.4727
1.7766,20.033,-1.9826,-16.942,1.165,-1.4754
1.7587,20.151,-1.9933,-17.046,1.1526,-1.4811
1.7375,20.27,-1.9876,-17.166,1.1388,-1.4896
1.7131,20.386,-1.9642,-17.302,1.1237,-1.5008
1.6865,20.499,-1.9221,-17.452,1.1077,-1.514
1.6589,20.605,-1.8604,-17.614,1.0914,-1.528
1.632,20.702,-1.7783,-17.788,1.0755,-1.5415
1.6073,20.787,-1.6752,-17.971,1.0606,-1.5531
1.586,20.858,-1.5507,-18.162,1.0473,-1.5618
1.5691,20.912,-1.4039,-18.359,1.0359,-1.5668
1.5574,20.949,-1.2336,-18.563,1.0266,-1.5674
1.5516,20.967,-1.0375,-18.774,1.0199,-1.5629
1.5522,20.965,-0.81219,-18.996,1.0158,-1.5527
